,source_id,TIC,N_sectors,ra,ra_error,dec,dec_error,l,b,ecl_lon,ecl_lat,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,hmag,jmag,kmag,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_K,numax_COR,numax_err_COR,dnu_COR,dnu_err_COR,numax_BHM,numax_err_BHM,dnu_BHM,dnu_err_BHM,numax_A2Z,numax_err_A2Z,dnu_A2Z,dnu_err_A2Z,mean_numax,mean_numax_err,mean_dnu,mean_dnu_err,N_pipelines_mean,seismic_param_gold,logg_HERMES,e_logg_HERMES,Teff_SKYMAPPER,e_Teff_SKYMAPPER,feh_SKYMAPPER,e_feh_SKYMAPPER,ecc_MB2018,ecc_err_MB2018,rperi_MB2018,rperi_err_MB2018,rap_MB2018,rap_err_MB2018,zmax_MB2018,zmax_err_MB2018,APOGEE_ID_APOGEE,FE_H_APOGEE,FE_H_ERR_APOGEE,MG_FE_APOGEE,MG_FE_ERR_APOGEE,LOGG_APOGEE,LOGG_ERR_APOGEE,TEFF_APOGEE,TEFF_ERR_APOGEE,age_PARAM_BHM,age_68L_PARAM_BHM,age_68U_PARAM_BHM,mass_PARAM_BHM,mass_68L_PARAM_BHM,mass_68U_PARAM_BHM,rad_PARAM_BHM,rad_68L_PARAM_BHM,rad_68U_PARAM_BHM,CHI2_gof_PARAM_BHM,mbol_PARAM_BHM_NO_L,mbol_68L_PARAM_BHM_NO_L,mbol_68U_PARAM_BHM_NO_L,age_APO_PARAM_BHM,age_68L_APO_PARAM_BHM,age_68U_APO_PARAM_BHM,mass_APO_PARAM_BHM,mass_68L_APO_PARAM_BHM,mass_68U_APO_PARAM_BHM,rad_APO_PARAM_BHM,rad_68L_APO_PARAM_BHM,rad_68U_APO_PARAM_BHM,CHI2_gof_APO_PARAM_BHM,luminosity_BHM,luminosity_68U_BHM,luminosity_68L_BHM,luminosity_COR,luminosity_68U_COR,luminosity_68L_COR,luminosity_A2Z,luminosity_68U_A2Z,luminosity_68L_A2Z,luminosity_HERMES,luminosity_68L_HERMES,luminosity_68U_HERMES,luminosity_GAIA,luminosity_68L_GAIA,luminosity_68U_GAIA,luminosity_APO_GAIA,luminosity_68L_APO_GAIA,luminosity_68U_APO_GAIA,evstate_MV,evstate_agreement_MV,lum_flag_BHM,lum_flag_COR,lum_flag_A2Z,numax_dnu_consistent,numax_predicted,numax_predicted_err
5756,5265423127991329024,177307119,13,103.0897515028118,0.05681747380326146,-72.78372246388548,0.06048696954592703,283.7470600048392,-25.753128456578143,239.86063469436186,-82.3279228139591,1.5622526066484113,0.05990681518078494,5.413572113269579,0.12056790536058574,15.071095149708405,0.13364338409156,14.7770553270859,3.0586670851306508,0.03261789306998253,-0.23998163640499115,-0.19407664239406586,0.18003080785274506,0.17642781138420105,0.15938469767570496,-0.22255441546440125,0.2288494110107422,-0.2381405383348465,0.06533793359994888,8.027999877929688,8.539999961853027,7.929999828338623,10.065644264221191,10.60941219329834,9.407759666442871,0.03200826543013438,70.36,1.36,6.759,0.011,71.83,2.995,6.72831,0.0611666,65.75,4.76,6.83,0.26,69.3133316040039,5.785950660705566,6.772436618804932,0.26732444763183594,3,1,2.6757728924443875,0.14972886716696995,5020,149,-0.36899998784065247,0.1860000044107437,0.042252148798017426,0.007434374157141366,7.488210629471189,0.16474155682535097,8.128344734170302,0.04599247863377798,0.44814826194712754,0.03565458601433663,2M06522148-7247014,-0.4170815348625183,0.009069900028407574,0.12384170293807983,0.012660493142902851,2.8194563388824463,0.07062235474586487,4949.47998046875,92.6202392578125,2.572964,1.93597,3.420962,1.397948,1.278044,1.527171,8.099015,7.84367,8.359686,0.27736,0.701563,0.377748,0.958999,2.737872,1.592826,4.504657,1.377801,1.188992,1.617426,8.061141,7.648533,8.544549,0.1744,41.254709938986565,49.768717298860466,34.98520241579474,39.74514204788839,45.83462831501754,34.22652632174269,32.358668223724635,42.41985344189845,25.823316955749494,37.94201376710435,34.289917979275856,41.456564814604704,37.91273386386652,34.195368055626574,41.83931903361396,36.6086245466238,33.24175116674476,40.47267701905457,2,0,1,1,1,1,44.83045415925669,8.73403192443189
7248,5265444057368597632,177282922,12,102.48617270986577,0.019071007561854893,-72.54199627634044,0.020802759802610236,283.4516207800321,-25.894756911804233,239.63566302159026,-82.6277783202421,0.9859172282178293,0.019633615623401265,-2.4050454582179803,0.038023745804959555,10.921843548888527,0.03850244713746372,3.950387203540238,0.1898021385384096,-0.15644171833992004,-0.0056023970246315,-0.20138117671012878,0.11634514480829239,0.40026095509529114,0.16893097758293152,-0.43473127484321594,0.16231292486190796,-0.11597265303134918,-0.17972113192081451,8.291000366210938,8.845000267028809,8.204999923706055,10.558571815490723,11.166646003723145,9.84557056427002,0.033847450684127575,44.94,0.92,4.537,0.012,42.45,2.51,4.50905,0.0781461,39.69,3.86,4.11,0.15,42.36000061035156,4.695327281951904,4.385350227355957,0.16956064105033875,3,1,2.6002466690942034,0.2,4742,173,-0.006000000052154064,0.18000000715255737,0.09049453736778162,0.0012186252523893673,7.862951618090737,0.010799267899161524,9.42676210612845,0.017684283932207556,0.4888261518755547,0.010703539817121438,2M06495670-7232313,-0.023821549490094185,0.007211722899228334,-0.006717700511217117,0.010017854161560535,2.4808666706085205,0.03921893239021301,4826.87939453125,85.38148498535156,2.800485,2.357454,3.209457,1.459884,1.386015,1.558202,10.886574,10.752735,11.137598,0.30732,0.356332,0.268383,0.58628,2.935769,2.448471,3.487045,1.432382,1.355371,1.522467,10.825255,10.721218,11.053685,0.34813,53.87342829538679,67.97358587326207,43.61481740499641,59.80971338568041,72.89117732399221,50.04253427637748,67.80653058939944,93.22192621839257,48.621787976988045,64.16463573100505,57.18970670097481,69.40893437718977,64.88607562559321,59.34336934742315,70.92017102149578,65.49088384087412,61.108109278906184,68.78630676755319,2,2,1,1,1,1,22.836453991085996,2.929358083955087
5755,5265448141880858368,177308112,12,103.4667003957216,0.02093641291724338,-72.67322784190091,0.025220102500176134,283.6454827772072,-25.625241446129934,238.68265122850391,-82.3318522998077,1.1288615155464539,0.02201193641853273,-12.62006056393333,0.04260037981213568,14.606119799824954,0.04643781596046467,17.669008154258723,0.25058665258637713,-0.01275275181978941,-0.05006396397948265,-0.39205777645111084,0.03389206528663635,0.19074764847755432,0.07304582744836807,-0.41159239411354065,0.22579830884933472,-0.19490638375282288,0.055683884769678116,7.776000022888184,8.324999809265137,7.635000228881836,9.952482223510742,10.53835678100586,9.25862979888916,0.040750728755917814,23.77,0.62,3.06,0.009,23.78,1.375,3.06352,0.109629,24.89,1.28,3.08,0.5,24.14666748046875,1.9782378673553467,3.067840099334717,0.5119565725326538,3,1,2.1817345097280145,0.16280898477498493,4819,187,-0.3089999854564667,0.19599999487400055,0.1542013041141335,0.0036722483822707597,7.566130465588782,0.01583892302250023,10.324644356273659,0.061024294942024326,0.9590791368211866,0.02844817114763959,2M06535205-7240239,-0.3694515526294708,0.00846665445715189,0.05534571409225464,0.011918366886675358,2.560621500015259,0.06742041558027267,4836.68603515625,88.59577178955078,4.246068,3.029566,6.077484,1.199183,1.065273,1.339559,13.035933,12.463594,13.632028,0.41339,0.114606,-0.140109,0.35993,4.561896,2.029987,8.822602,1.18222,0.960757,1.520186,12.986679,11.997647,14.317627,0.36874,86.00781247111183,110.42874658297887,65.09754446477959,86.77563775560964,107.24590604941224,70.63899765003582,89.05881610454591,187.6965030916835,43.887156910027564,83.96866597127871,75.31561162968879,95.50250365906491,84.58332999805121,77.54175889592014,91.79660553577105,86.85265206537196,81.1707127992859,93.5767416234988,-1,0,1,1,1,1,17.312756341570232,1.8807013888402686
5850,5265569122519714688,142143008,12,99.26026665435953,0.023480708414851028,-72.65092064300934,0.028063066682264135,283.4437943497695,-26.865608305054806,246.36666921751242,-83.12528575831506,1.336431505465216,0.027911232084149584,-5.453271269192458,0.04611760793989174,-0.774804164196731,0.04900911881456165,-4.105555279709144,0.40588057492553614,-0.20108364522457123,-0.05936003103852272,-0.0077787223272025585,0.100244902074337,0.47965744137763977,0.2121092826128006,-0.2826364040374756,0.3210257887840271,-0.278328001499176,-0.19278423488140106,7.802999973297119,8.416999816894531,7.677000045776367,10.1272554397583,10.781481742858887,9.394872665405273,0.032156986947478046,33.55,0.82,4.064,0.008,32.61,1.445,3.96439,0.110449,33.41,3.5,3.77,1.88,33.189998626708984,3.874329090118408,3.9327967166900635,1.883258581161499,3,1,2.5563714288836508,0.11154413398722753,4607,185,0.34599998593330383,0.17599999904632568,0.21119610452159504,0.001973518012519576,7.81869451924379,0.0058604455863973115,12.00470896132455,0.04501768514422633,0.4927160383331204,0.012804555203553836,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.569188,6.129136,9.328512,1.113349,1.03771,1.193086,10.834455,10.582781,11.109776,0.07533,0.533774,0.477452,0.587771,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,46.63783120295403,61.04209254230547,37.76360813978042,45.56329095018737,56.58801254556867,36.796875340209574,48.779801717921465,551.6500758817336,9.431642744091885,51.42704513301909,45.66100032259075,57.6566202730105,53.66768950641823,49.090687289785016,58.83105475627754,-9999.0,-9999.0,-9999.0,2,2,1,1,1,1,24.119100508634467,3.5229688726603996
5849,5265578816263173248,142104965,12,98.68342493204554,0.02117454260279005,-72.7365398601932,0.026861074641565136,283.5226252686074,-27.044042724194785,247.96518883673315,-83.14114098995498,3.1985839493661676,0.023575471296077982,-3.566670430533782,0.04181179025142275,-5.643643247034979,0.049900769798426114,47.859814317598065,0.48762415179926016,-0.23146547377109528,-0.01449940912425518,-0.3292410969734192,0.21818907558918,0.46495726704597473,0.26254767179489136,-0.39296337962150574,0.15311895310878754,-0.02665879763662815,-0.29513368010520935,7.249000072479248,7.7769999504089355,7.111000061035156,9.358002662658691,9.939094543457031,8.67566204071045,0.02083345949031993,118.9,2.02,10.081,0.013,119.62,2.085,10.1324,0.0552488,117.99,5.4,10.12,0.35,118.836669921875,6.1308746337890625,10.111133575439453,0.3545721769332886,3,1,-9999.0,-9999.0,4856,133,0.328000009059906,0.16300000250339508,0.1312753855044988,0.0011928994820796235,6.691079768055554,0.02085384106668231,8.715307051286528,0.009041907383987358,0.3508511152776513,0.0044377372833698525,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.430257,4.57947,6.450781,1.253114,1.193106,1.316323,5.954587,5.850745,6.062916,0.93488,1.751343,1.660914,1.834477,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,19.13076408673329,21.866727489067042,16.79299691201838,19.139418702478252,21.927808796769998,16.63626708017245,18.588899497770917,22.766473436572454,14.864458175300996,-9999.0,-9999.0,-9999.0,17.553083614547504,16.358907995543717,18.768834205606606,-9999.0,-9999.0,-9999.0,-1,0,1,1,1,1,82.95254727807317,6.266689517820836
7245,5265623312124284672,142081770,12,97.91287837732946,0.01828845237894487,-72.69507663628819,0.023660295906582952,283.45652807555905,-27.26914803524441,249.4884492349654,-83.2886149158645,1.0126119799078392,0.021704455949213143,-5.014063773045771,0.03723563540430012,11.163801630993113,0.04480975750761271,31.174508887021936,0.30290274343095863,-0.028941145166754723,-0.01974194496870041,-0.1125262901186943,0.03013402782380581,0.3966795802116394,0.12164905667304993,-0.45329663157463074,0.2948299050331116,-0.26733818650245667,-0.03736317157745361,6.446000099182129,7.129000186920166,6.25,9.07104778289795,9.823206901550293,8.268512725830078,0.034485334835529055,5.37,0.18,0.884,0.004,5.71,0.485,0.956453,0.164154,5.39,0.31,0.83,0.5,5.489999771118164,0.6030961871147156,0.8901510238647461,0.5262722969055176,3,1,-9999.0,-9999.0,4277,132,-0.2709999978542328,0.1679999977350235,0.05043846373916144,0.002435668152925563,7.573260699331329,0.01720669677931408,8.378628244194545,0.030429742337634735,0.6376868377144476,0.015354264475896495,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.638878,2.498774,5.340595,1.292819,1.137188,1.465004,28.807657,27.242656,30.446897,0.54348,-1.060358,-1.438344,-0.828415,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,292.30917912858104,628.0843540899565,138.5145644341089,345.1644629774167,403.7182622273577,291.26386032335114,394.19102813857273,6545.847896434911,71.52233914629969,-9999.0,-9999.0,-9999.0,282.69377632261717,257.05244266052244,314.0864360844419,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,3.354389613477072,0.4025187857289416
7246,5265633379527534080,142105858,12,98.92128609725168,0.024874470441343728,-72.43256004802221,0.028245124956330237,283.1895807567715,-26.947052109619786,246.10566662811135,-83.36420229113892,1.0228448678750148,0.027560393870648407,-4.6883431161593405,0.05288272108139269,6.189530869932114,0.051055119417383193,-2.478812064323596,0.1820635657950723,-0.22956214845180511,0.06794234365224838,-0.08616123348474503,-0.057975828647613525,0.4994014501571655,-0.02016223967075348,-0.12499325722455978,0.056411366909742355,-0.06595496088266373,-0.3596546947956085,8.479999542236328,9.039999961853027,8.366999626159668,10.725180625915527,11.329082489013672,10.017370223999023,0.03366050967885347,44.87,0.93,4.628,0.008,44.46,1.95,4.59461,0.0756894,44.18,2.47,4.73,24.59,44.503334045410156,3.281508684158325,4.650869846343994,24.590118408203125,3,1,2.5287707047019117,0.12308224696971988,4715,142,-0.2529999911785126,0.24699999392032623,0.15604830426627977,0.001103967430754249,7.9738549093615125,0.0022716893076508704,10.922535986798831,0.02362363907478393,0.5866374164659544,0.021297044475517224,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.861875,2.439675,4.031068,1.448148,1.276426,1.560021,10.645177,10.058502,10.990378,1.65327,0.352516,0.241181,0.642387,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,53.66274173697116,64.36921069967102,44.89472197916975,53.23898800318135,61.475227334810185,44.912239635251986,10.160108158774182,25786.11692835857,0.03018943327055341,48.94181542806266,44.36813954784094,53.92154182009577,52.107431630927245,47.74996270109862,56.80210411376525,-9999.0,-9999.0,-9999.0,2,0,1,1,0,1,27.705013400943166,3.677311113567008
5853,5265642175620509952,142081975,12,97.96859797764523,0.023681270419136397,-72.42829256989555,0.02719194453859019,283.1585597022555,-27.233333625600118,248.2500141048361,-83.51490834196528,1.502201307372741,0.025732316436291647,5.297118219451451,0.03891181587997329,-7.903450014760608,0.05282130365329498,52.55228723293903,0.22997914861525398,-0.030345799401402473,0.3300020098686218,-0.27928414940834045,0.1806892305612564,0.38875019550323486,0.26441532373428345,-0.46106746792793274,0.22706541419029236,-0.08366335183382034,-0.1847114861011505,8.71500015258789,9.303000450134277,8.604000091552734,10.966136932373047,11.570006370544434,10.253975868225098,0.032198464163555096,82.43,1.61,7.897,0.021,83.73,2.295,7.95101,0.068801,82.27,3.85,7.31,1.43,82.80999755859375,4.762523174285889,7.71933650970459,1.4318081140518188,3,1,2.724879628432734,0.11350999146479647,4724,136,-0.19300000369548798,0.1899999976158142,0.23925797339153482,0.00208378589053225,5.65335021732182,0.014883288875759959,9.208192068094798,0.01940550298542032,0.33247440639682535,0.005105557984106196,2M06315244-7225417,-0.17436154186725616,0.007498233113437891,0.2308516949415207,0.010504008270800114,2.7452642917633057,0.061276618391275406,4660.6494140625,81.92827606201172,10.00134,8.110882,12.330062,1.000854,0.935455,1.070025,6.448626,6.291804,6.609062,0.73082,1.444555,1.305792,1.584484,9.739354,6.852707,13.828337,1.007905,0.913123,1.112793,6.470098,6.242226,6.711763,2.32429,21.15754692557841,24.7776941231819,17.640513990428204,21.303215508484517,24.674003921374535,18.594460285503985,28.35074325293619,77.55447666792428,14.212428242001677,18.78465453307681,16.970844794627055,20.52858603767371,19.625995544300874,18.41855088889298,21.1385559234378,18.018273695672242,16.796608309005478,19.087894767973005,-1,0,1,1,0,1,73.25682931364564,7.619603616067636
6998,5265703748271030016,177282601,12,102.3983032225107,0.019705471329063924,-72.06585314244383,0.021402085374298076,282.92382800867415,-25.851095287990038,237.18368424715243,-82.99291912909663,0.8759854574441598,0.020965425620273283,-0.6904255094417222,0.03443931073672531,10.449663013393574,0.039493667231618575,0.7583732361327586,0.2564221237047562,0.04577689990401268,0.12834498286247253,-0.4045949876308441,-0.00043979359907098114,0.18839892745018005,0.08009428530931473,-0.26063454151153564,0.29659995436668396,-0.18575717508792877,-0.008143000304698944,8.869999885559082,9.39900016784668,8.734999656677246,10.975281715393066,11.539078712463379,10.292080879211426,0.033899369929356625,33.07,0.84,4.013,0.025,33.09,1.36,4.02987,0.177318,38.6,4.09,4.07,0.01,34.91999816894531,4.391275405883789,4.037623405456543,0.17935070395469666,3,1,-9999.0,-9999.0,4858,127,-0.05000000074505806,0.16300000250339508,0.08903571871629691,0.0013629776896699405,7.8759262151327984,0.009394740088181752,9.416872285546065,0.02160987623385946,0.6010056511115397,0.013873742717534998,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,8.255426,6.398216,11.646578,1.010574,0.921257,1.102848,10.2756,9.916025,10.585924,0.76556,0.462634,0.361431,0.561853,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,58.22502226389644,74.60301668340148,45.508920990041034,59.21391438175719,67.39300817585851,51.67052066606912,73.60412165129846,91.09105986112277,58.700726773398564,-9999.0,-9999.0,-9999.0,53.43749627081017,49.00987451015894,58.12212399744038,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,28.80360426110523,3.4715414110588085
5802,5265758448974329216,177114446,13,103.98514223196902,0.022270578590457855,-71.44402629553187,0.021698511295497654,282.3340339218341,-25.25924581225417,230.64587097445332,-83.03383893971483,1.30217472712638,0.022149139334916558,-2.97798517441919,0.044565528661713524,26.786336404141693,0.0425400119421369,11.285022531155048,0.7624353912648476,-0.033050499856472015,0.06760000437498093,-0.35576218366622925,0.10141398757696152,0.3897533714771271,0.14590485394001007,-0.21605902910232544,0.16286635398864746,-0.017826801165938377,-0.11723944544792175,7.980999946594238,8.449000358581543,7.882999897003174,9.894274711608887,10.399209976196289,9.266623497009277,0.03671167680387616,83.72,1.47,7.038,0.032,82.63,4.46,6.97358,0.0649286,81.47,4.62,7.66,18.75,82.6066665649414,6.587632179260254,7.223859786987305,18.750139236450195,3,1,-9999.0,-9999.0,5123,163,-0.06199999898672104,0.16899999976158142,0.21265280991095764,0.004300206486344091,6.5284124803695605,0.03702316238002723,10.052692384468713,0.05465817105442472,0.42182900106128046,0.010035137830588264,--,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.771503,0.646772,0.915997,2.244491,2.080747,2.419067,9.440355,9.196072,9.690403,0.1295,0.440935,0.334941,0.525498,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,52.65490366763475,63.68630535087696,43.24707190102165,53.77212810139817,63.061424772675174,44.3976593467439,23.259403339462793,131914.0817220235,0.23567303253372113,-9999.0,-9999.0,-9999.0,58.48484018090677,53.92912466639727,63.40263624151501,-9999.0,-9999.0,-9999.0,-1,0,1,1,0,1,30.497225310789723,3.737248875903667
5845,5265903064816030464,141868514,12,93.74987149049402,0.015349859927149687,-72.82444205637795,0.017524851564816472,283.55368754507714,-28.50650801390264,260.0138977375983,-83.6055702142969,1.7771033057961652,0.017065776522735953,12.971463979651773,0.028484938677250375,13.232422763250124,0.03550954043905791,28.202090042827578,0.3860290208192899,0.08417931944131851,0.15553392469882965,-0.20159035921096802,-0.043481502681970596,0.2291812002658844,0.04620270058512688,-0.2835647761821747,0.29325205087661743,-0.13926231861114502,0.0047736819833517075,8.097000122070312,8.66100025177002,7.968999862670898,10.28105354309082,10.865630149841309,9.590359687805176,0.026800881220982516,72.59,1.43,7.097,0.012,72.42,1.755,7.09551,0.0411756,73.15,3.31,7.1,0.5,72.72000122070312,4.010115146636963,7.097503185272217,0.5018360614776611,3,1,2.820948838262716,0.11763022988721725,4722,259,-0.6480000019073486,0.23100000619888306,0.10662526918263826,0.0017635948620067995,6.483466719070537,0.02332214481002204,8.031324043228185,0.0005558526974747124,0.4792815141538317,0.005370989061149051,2M06145989-7249283,-0.22121155261993408,0.007833344861865044,0.07951571047306061,0.010995185934007168,2.81201171875,0.06416261196136475,4783.82177734375,85.84695434570312,5.998713,4.719436,7.626163,1.086336,1.014998,1.163211,7.164119,6.991074,7.341796,1.3594,1.045661,0.908102,1.187277,6.671251,4.900398,9.137208,1.091222,0.999159,1.190782,7.179243,6.952417,7.407618,0.48765,23.86353692456909,32.44614289173715,18.252193148023046,25.219088917595478,32.80218309806784,19.367484232887588,24.921708018666777,36.778228726540924,17.326436029657444,24.065756435593887,21.624740985299425,27.404207793450585,26.290138840608915,23.785025578087026,29.028186180001352,24.877058723532993,22.843864764538203,26.344224274833117,-1,0,1,1,1,1,57.33718757876756,4.772643808703599
5922,5265925914042056192,141711826,13,90.91770680273048,0.02585932749136496,-73.07087802070772,0.026866667021837716,283.85866069947815,-29.330565680972615,267.645184358782,-83.48233717416277,0.8619269432212169,0.0243665261265026,-0.5777693344515755,0.04434652692013271,5.37112587231167,0.04989338412462126,3.863844188649681,0.6683188223509204,0.13910385966300964,0.11498187482357025,-0.48856320977211,-0.07628192752599716,0.11496167629957199,-0.03320126235485077,-0.5568943023681641,0.30749908089637756,-0.14587709307670593,0.10412763059139252,8.364999771118164,8.866000175476074,8.265999794006348,10.388367652893066,10.924739837646484,9.732892990112305,0.03464497833966512,50.28,0.98,4.783,0.016,48.04,2.415,4.80965,0.0772246,46.72,5.17,4.67,1.51,48.3466682434082,5.789777755737305,4.75421667098999,1.512058138847351,3,1,2.619562147454565,0.1124680915807957,5007,119,0.027000000700354576,0.17900000512599945,0.1048084116987768,0.0024574072541039896,7.8936716095425785,0.0045339533532731124,9.741876057941116,0.05029630416398234,0.652146395991775,0.01838162770247953,2M06034024-7304151,-0.07082954794168472,0.007837286219000816,0.06002269685268402,0.010683107189834118,2.611088514328003,0.04747188463807106,4998.240234375,90.79208374023438,0.931378,0.729723,1.194764,2.213167,1.953454,2.478392,12.106089,11.584918,12.610113,1.1973,0.257044,0.150785,0.330688,1.901902,1.474649,2.102328,1.635485,1.576713,1.818155,10.84314,10.744223,11.297555,1.16287,70.7803216819982,82.79000709897007,60.817301195666175,80.49309563525982,89.66212244882243,69.43114350327934,78.1010364111587,372.5180491965558,23.397655398318864,90.89127024960382,84.42952751747717,98.63821185293065,89.56700815756253,82.3476418677354,96.10929509819435,88.69450046325194,81.70115013645234,96.8576505963204,-1,0,1,1,1,1,18.758563650827398,2.703579043666764
5921,5265927292734563840,141685041,13,90.43675904529906,0.024370753721250762,-73.09493458725551,0.020640900166851973,283.8948981248602,-29.469013729022397,268.88412854728983,-83.46409262353173,1.2076642751191624,0.022746065007572935,1.8091490106184553,0.04208946092486469,11.278173591110896,0.03913192697588407,13.220398641598344,0.12123019979535946,0.11422190815210342,0.3191736936569214,-0.19646012783050537,0.0337379015982151,0.25802040100097656,0.12249509990215302,-0.31290823221206665,0.1378309726715088,-0.17548541724681854,-0.05753953382372856,7.5370001792907715,8.217000007629395,7.327000141143799,10.38356876373291,11.266914367675781,9.49377727508545,0.03401680349535387,16.85,0.44,2.192,0.004,17.0,0.62,2.17944,0.0781101,17.1,0.76,2.12,1.27,16.983333587646484,1.0749883651733398,2.163813352584839,1.2724061012268066,3,1,2.4540405481611374,0.1285831189435448,4059,129,-0.024000000208616257,0.15800000727176666,0.03725165006504838,0.0011802651062749504,7.8544027385454775,0.013759283268801603,8.46382749428347,0.009622998356808132,0.4186388939810129,0.00838457167598955,2M06014483-7305420,0.454028457403183,0.005840832833200693,0.06854870915412903,0.007480979897081852,2.1510889530181885,0.04618239030241966,4183.93603515625,66.36703491210938,12.766265,9.727812,16.291561,0.977649,0.908024,1.06205,14.635379,14.163353,15.169866,8.47855,0.027129,-0.173433,0.201326,10.384419,6.052313,15.811243,1.055817,0.934308,1.236406,15.183847,14.393279,16.268949,10.74002,72.0865271185152,90.47946439774114,57.74669966518728,70.08570560721984,83.64460395277005,60.932023682083056,102.18761521806947,1839.685398959011,15.59624587489876,62.79753980760981,56.30176563888738,69.7872876211064,68.4828469670644,63.664528884003815,74.64685434136734,65.98730873802302,62.83222818007706,70.96300407288913,-1,0,1,1,1,1,12.785209398409663,1.4559741886082431
5766,5265962060486807040,141806598,12,92.23574295763426,0.016699619271992053,-72.77528984786595,0.023761006946953784,283.5039646466208,-28.954813669473968,263.9202940921987,-83.73815008679891,1.6589772593243808,0.01859406514860226,-13.246322170532752,0.03164994915032022,6.215088997171012,0.05126532080322375,3.256512835796807,0.23788072064156324,0.19130219519138336,0.07473812997341156,-0.17855806648731232,-0.050393760204315186,-0.0005025642458349466,-0.07318037748336792,-0.45464888215065,0.24595379829406738,0.04027952253818512,0.2293757051229477,7.317999839782715,7.877999782562256,7.139999866485596,9.541227340698242,10.157951354980469,8.829319953918457,0.030806323860426872,38.36,0.85,4.185,0.008,35.72,2.295,4.17159,0.0803843,36.7,2.79,4.15,0.5,36.926666259765625,3.7112834453582764,4.168863296508789,0.5064836144447327,3,1,2.6078050745202175,0.11027394153577601,4638,152,0.24799999594688416,0.16699999570846558,0.19447068826923591,0.0012094340468289944,8.012490808580859,0.0006511844290830737,11.881611792583929,0.02959760747957496,0.7408921281202578,0.012151011546965462,2M06085664-7246310,0.14226844906806946,0.006408941000699997,0.027945712208747864,0.008870825171470642,2.5516867637634277,0.056493695825338364,4681.798828125,79.8005142211914,4.839432,3.98097,5.99238,1.276842,1.179442,1.367687,10.984446,10.742103,11.215752,0.29123,0.473416,0.419521,0.546859,6.387182,4.705332,10.815181,1.138525,0.976828,1.262133,10.587685,10.087221,10.913597,0.78223,47.75800219570792,60.896752701561134,37.29709552343259,53.06563776493226,64.49766001460274,44.17327940761155,51.51422004466235,91.51137612582872,32.06116886180013,55.24371407136722,50.297090283886526,60.590073309361244,58.559523617327386,53.817561984168194,63.18827014580866,57.094050295341404,53.081706712717754,60.43971125613952,2,2,1,1,1,1,22.521411598712547,2.290794741685641
